id,lat,long,name,address,word
58a42a6d734cec652b6ffad03502ffa72975d019,37.275205,-121.8644555,Chill Vape,705 W Capitol Expy #60 San Jose CA 95136 USA,vape
805ed2583e27c1f7eb1fe639b6b0b4ef2c535656,36.616144,-121.903496,The Vape Club,800 Lighthouse Ave Monterey CA 93940 USA,vape
9b9d59fc933b75f38194a00f5ab7784765981e7e,36.5979419,-121.8950768,Smokestacks Vape Bar,490 Alvarado St Monterey CA 93940 USA,vape
68f0023f7964d644725ddd12cb1176ced1211c26,37.3336178,-121.8850613,San Jose Vape,112 Paseo De San Antonio San Jose CA 95112 USA,vape
1ecffedf23807259b60c77f07e78e34b434d9b7e,37.3029454,-122.0327223,Monsters of Rock 2 Smoke Shop & Vape,1189 S De Anza Blvd San Jose CA 95129 USA,vape
810c3475d7717d7935c45036e5b04c9884b50a43,37.2666799,-121.8655379,Stay Vaped,4470 Pearl Ave San Jose CA 95136 USA,vape
3c81db998ef53dcf189b738441f0782df3ae22bc,37.3047613,-121.978374,Silicon Valley Power Vapors,1122 Saratoga Ave San Jose CA 95129 USA,vape
de4cf8158ae086b7604c3f650ba2a2087083eb2d,37.2547376,-121.8643873,Abyss Vapor Lounge,5406 Thornwood Dr #175b San Jose CA 95123 USA,vape
bf1307cdd232d1e1358d420b48a6a492c349bf8b,37.3132752,-121.7927236,Platinum Vapes,2764 Aborn Rd San Jose CA 95121 USA,vape
da087ac6f014828bda10da9b3293f2553bf29a86,37.4700895,-122.2126296,Redwood Vape,2853 El Camino Real Redwood City CA 94061 USA,vape
8c34d4c68738f0ea3535e6fdef76fb62f737c7ac,37.3540536,-121.9490435,Hot Box Smoke Shop,1111 El Camino Real #3 Santa Clara CA 95050 USA,vape
7332115261824e537efbe3c8111464474e9fcef7,37.35188,-121.982118,City Rock Smoke Shop,3078 El Camino Real Santa Clara CA 95051 USA,vape
ff43dcd77f283ae4666d7bbf6ef4a1d58a8840a5,37.0222654,-121.5635016,Vape This Smoke That,681 Leavesley Rd suite 70 Gilroy CA 95020 USA,vape
04a9f6dfb931aeb8245bd34ea103f33215e2f41f,36.848905,-121.40218,Green Rush Smoke Shop #2,728 San Benito St Hollister CA 95023 USA,vape
ca73451444f4b8347a05ab83e6b50f47ff87e7c5,37.302151,-120.485261,The Vapors Merced,615 W Main St Merced CA 95340 USA,vape
eee99f05783781e12d36e6487d1789b1c91c505f,37.0565392,-120.8377236,Uptown smoke shop,1247 E Pacheco Blvd Los Banos CA 93635 USA,vape
ee263e428ad307de34df1b1116cdc10b17f53950,37.3012545,-120.4814532,Brick House Smoke Shop,1720 K St Merced CA 95340 USA,vape
da9f339ef9c8339577b0630f92afe59665d7e553,37.3595774,-120.596132,World of Smoke,2698 First St Atwater CA 95301 USA,vape
e17fc065eda686142e975b92df00e215611f0574,37.330727,-120.468165,Cigarettes & Cigars,3528 G St Merced CA 95340 USA,vape
79f71506f3dba206245b068bb90452559a6ce58c,37.4662753,-121.1413288,M&S Mini Market & Smoke Shop,1010 W Las Palmas Ave Patterson CA 95363 USA,vape
7e07af403c0f0128c2b778076cfb151c019e0b20,36.7934106,-119.7284876,Imperial Vape,#B 4946 E Ashlan Ave Fresno CA 93726 United States,vape
d6906aa417087feb662ab6912133c4c661810fd8,36.8510867,-119.7768723,Century Vape,7767 N First St Fresno CA 93720 USA,vape
a2e57392a35648a8e115eafbd697b3bc05903c43,36.809319,-119.7252534,T.G.I.Vape,711 W Shaw Ave Clovis CA 93612 USA,vape
be564f037a88f2f218ab11ff01fade28157605e1,36.8073804,-119.7538723,THE VAPE SHOP,4930 N Cedar Ave Fresno CA 93726 USA,vape
0b0cb2a3d14b15f697c9b31fd3d5dbb21a3e903c,36.8235916,-119.8267089,THE GREENMILE VAPE & SMOKE SHOP,2014 W Bullard Ave Fresno CA 93711 USA,vape
58f92783f1f00807238505d089002f5266e292d6,36.8084097,-119.7531849,Empire Smoke & Vape,2051 E Shaw Ave Ste 101 Fresno CA 93710 USA,vape
62693e2172b99385a8a63dc2cf91ad58b7349ec9,36.8223671,-119.8092431,Elite Vapor Shop,5771 N Palm Ave Fresno CA 93704 USA,vape
6b6cc482db7e4e168b9797cc784dc0c3e155cd1a,36.96604,-120.0530059,No Limit Smoke Shop,632 E Yosemite Ave #116 Madera CA 93638 USA,vape
14f803f323db1d84b0be6a2e4f08217412da6b4c,36.8526072,-119.727854,American Vapor,N. 1215 N Willow Ave #160 Clovis CA 93619 United States,vape
561c95cd44f0691ec206d6ac76686ff8d0b8cb05,36.9721144,-120.0422769,Toby's Vapes,1490 Tozer St Madera CA 93638 USA,vape
d43e34cde77a5b9f3d30ca15e864ff31d6b6b35c,36.80987,-119.711678,Royal Vapes Clovis,131 W Shaw Ave Clovis CA 93612 USA,vape
7dea21bf393746f49889c6cde5b053ebcc71d902,36.7723052,-119.82629,D's Smoke House,1254 W Clinton Ave Fresno CA 93705 USA,vape
d8fd68ba300e858555e86946f5b10be8dc79941a,36.7063844,-119.5707338,Drip Vapor Lounge,2407 Jensen Ave Sanger CA 93657 USA,vape
8032f3166ac67606f778d2daad8b152c431b9a48,36.7574197,-119.7985941,Satyr Vapor,1140 N Van Ness Ave #105 Fresno CA 93728 USA,vape
9f6dfd0d1ee9242b63aa3f96ea0673db10f50652,36.3263203,-119.2598386,Vape Savvy,534 S Lovers Ln Visalia CA 93292 USA,vape
1ee11880810d3f46279a1ae700cf6184e0de4fca,34.6600306,-118.1462056,ENDLESS VAPORS,818 W Ave L Lancaster CA 93534 USA,vape
bbd635e54eb288f3b22cfb2c5662019268adaa45,34.4991629,-117.1905639,OG Vape Shop,21699 Yucca Loma Rd Apple Valley CA 92307 USA,vape
7f6a2fc4e78b18df89d8f2aceadc1d7e6fb3e57a,34.4708078,-117.2044162,Vape Out,21065 Bear Valley Rd Apple Valley CA 92308 USA,vape
b9ae00d0e61ae9c2b86698efa3271273072940c3,34.204684,-117.105679,West Coast Vape Shop,31972 Hilltop Blvd Running Springs CA 92382 USA,vape
d317751fafc9044b992b67f50a26b06952dfee62,34.2895306,-118.4335279,VALLEY VAPE SHOP,603 N Maclay Ave San Fernando CA 91340 USA,vape
e03ad6a2abc21e1a2434a477c8cf2c229b23acd2,34.1069091,-117.8060696,Mode Vape,133 E Bonita Ave #100 San Dimas CA 91773 USA,vape
5ea71ac3fa7bcadb37461d505e4ff6cffcf3a252,36.6872939,-121.7967031,Marina Spirit Vape and Smoke Shop,3170 Vista Del Camino Cir Marina CA 93933 USA,vape
3cab0195ac33a2877456c4b2ba74b3a163f1c630,36.6948994,-121.652109,Vape3one,1055 N Main St Salinas CA 93906 USA,vape
d13b63495f5f4930feca874cb6d99f1afa0cba75,35.4955231,-120.6841653,Rare Candy Vape Co.,6145 San Anselmo Rd Atascadero CA 93422 USA,vape
a0d89f6221ad193d176e6e63930d14c7d033a59d,35.4905435,-120.6693407,Stellar Vapes,6025 Palma Ave Atascadero CA 93422 USA,vape
453ca8b7b8db24c3693b84d4e0da6ba93653ee7a,35.4731752,-120.654509,Cal State Vape,8420 El Camino Real b Atascadero CA 93422 United States,vape
54456ed38fd62c24adce76225ec184a0f14b615e,35.3117762,-120.8326856,Tobacco Castle " VAPE SHOP",2179 10th St Los Osos CA 93402 USA,vape
f3b66be454947c981f60c9a42f395271d17d54ca,35.2906779,-120.6595672,Royal Smoke and Vape,592 California Blvd San Luis Obispo CA 93401 USA,vape
64c95a2fd6fc6318b56be6545edd749498212120,35.1214632,-120.6127204,Amsterdam Vape Cafe & Gallery,1519 W Grand Ave Grover Beach CA 93433 USA,vape
bfe0ab690e14b446ef4a22b511dee80f1b803fd8,36.3242771,-119.6551841,Sal's Tobacco,110 N 11th Ave Hanford CA 93230 USA,vape
f98542b497adec5d846a2787be8356bd34a5b49f,36.6033874,-119.4583388,Reedley Smoke Shop,793 N Reed Ave Reedley CA 93654 USA,vape
547009a381f2fa1772709c860c497b1187cd8987,35.3757148,-118.9456273,Havana House Smoke Shop,3221 Niles St Bakersfield CA 93306 USA,vape
